date,IAK,IBB,IGV,IYT,KBE,VOX,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2001-11-15,,28.1965,8.16,,,,6.4161,,6.448,13.0347,16.935,9.1381,13.9527,6.0468,17.6687,10.2328,
2001-11-16,,28.4678,8.1504,,,,6.4486,,6.5674,12.9697,17.0697,9.1083,14.0788,6.1112,17.6687,10.1197,
2001-11-19,,29.505,8.4352,,,,6.5164,,6.5518,13.2346,17.2236,9.2983,14.1172,6.0962,17.9739,10.4552,
2001-11-20,,28.8986,8.1619,,,,6.4899,,6.7932,13.1596,16.9927,9.0375,14.1007,6.1091,17.9739,10.327,
2001-11-21,,29.1859,8.0426,,,,6.4456,,6.705,13.0447,17.0248,8.9481,14.2816,6.064,17.7976,10.229,
2001-11-23,,29.6869,8.1927,,,,6.5695,,6.7672,13.2446,17.23,9.086,14.3255,6.0576,17.8722,10.3459,
2001-11-26,,30.5901,8.4294,,,,6.4899,,6.6556,13.3146,17.3134,9.2424,14.3365,6.064,18.1028,10.4288,
2001-11-27,,30.3475,8.516,,,,6.54,,6.6608,13.3446,17.1979,9.2126,14.1775,5.9824,18.0417,10.2403,
2001-11-28,,29.4252,8.237,,,,6.4751,,6.5051,12.9447,16.9286,8.9221,14.0075,5.903,17.7636,10.1763,
2001-11-29,,29.9678,8.4795,,,,6.4722,,6.6167,13.0847,17.0248,9.1605,14.2762,5.9009,17.8043,10.2479,
2001-11-30,,30.1752,8.287,,,,6.5548,,6.5829,12.9497,16.9927,9.1418,14.2542,5.8751,17.8789,10.327,
2001-12-03,,29.6805,8.16,,,,6.3955,,6.6712,12.7698,16.8453,9.0115,14.2488,5.8859,17.8925,10.1763,
2001-12-04,,30.1273,8.4005,,,,6.5194,,6.7647,12.9447,17.0504,9.2946,14.2542,5.9524,18.1231,10.4024,
2001-12-05,,30.7177,9.0395,,,,6.6669,,6.9048,13.1247,17.416,9.7416,14.1227,5.9953,18.7539,10.7115,
2001-12-06,,30.9252,9.0453,,,,6.6816,,6.6998,13.2946,17.6276,9.7155,14.0898,5.9395,18.8217,10.5909,
2001-12-07,,30.3507,8.8182,,,,6.54,,6.7439,13.2046,17.4352,9.5367,14.1556,5.946,18.7132,10.5946,
2001-12-10,,29.3135,8.7566,,,,6.4279,,6.6504,12.9947,17.1659,9.3281,13.8814,5.9052,18.2859,10.4552,
2001-12-11,,29.0742,8.9009,,,,6.4781,,6.5414,13.0697,17.0889,9.3952,13.7334,5.8107,18.4148,10.3836,
2001-12-12,,28.755,9.0337,,,,6.4279,,6.557,13.0197,17.1723,9.4324,13.7608,5.8751,18.3334,10.4024,
2001-12-13,,28.8667,8.7085,,,,6.2745,,6.4506,12.8148,17.0504,9.0971,13.6238,5.8687,17.94,10.2856,
2001-12-14,,28.7231,8.7547,,,,6.2539,,6.5155,12.7448,16.8773,9.1344,13.5689,5.8279,17.9061,10.3685,
2001-12-17,,29.6486,8.7527,,,,6.3601,,6.4999,12.9197,17.1338,9.3095,13.9143,5.8537,18.0756,10.4816,
2001-12-18,,29.8401,9.155,,,,6.5607,,6.5855,13.0397,17.5442,9.3467,13.8376,5.9073,18.3402,10.5909,
2001-12-19,,29.489,9.0645,,,,6.4427,,6.7361,13.2946,17.7109,9.2126,14.0075,6.034,18.2452,10.6436,
2001-12-20,,29.0901,8.6219,,,,6.3807,,6.705,13.2396,17.6083,8.896,14.0295,6.0039,18.0214,10.5796,
2001-12-21,,29.5369,8.7797,,,,6.3614,,6.7508,13.1467,17.8071,9.0152,14.1725,5.9617,17.9922,10.7321,
2001-12-24,,29.6805,8.7085,,,,6.3733,,6.8629,13.1367,17.8263,8.9817,14.167,6.0093,18.0737,10.7698,
2001-12-26,,29.8241,8.747,,,,6.3258,,6.9828,13.1969,17.8905,9.0524,14.2055,6.0028,18.2096,10.8717,
2001-12-27,,29.7284,8.7373,,,,6.3911,,7.0063,13.1869,17.884,9.1307,14.1175,6.0829,18.4134,10.8831,
2001-12-28,,30.0507,8.9105,,,,6.4386,,7.0375,13.3275,17.9867,9.1493,14.057,6.0612,18.5969,10.9623,
2001-12-31,,29.0582,8.7585,,,,6.3585,,6.9593,13.202,17.7622,8.9407,13.9744,6.0634,18.3115,10.7962,
2002-01-02,,28.372,8.6026,,,,6.4059,,6.9072,13.1869,17.7622,9.1642,13.9249,6.1499,18.4678,10.8302,
2002-01-03,,28.021,9.128,,,,6.5247,,6.8655,13.2773,17.7558,9.5665,13.8809,6.1824,18.5493,10.7962,
2002-01-04,,28.2603,9.3339,,,,6.6494,,6.8968,13.453,17.7622,9.6261,13.8424,6.1543,18.7667,10.9737,
2002-01-07,,27.7497,9.2954,,,,6.6494,,6.8942,13.4178,17.6404,9.5218,13.7379,6.1607,18.7871,10.9095,
2002-01-08,,27.8774,9.4013,,,,6.5366,,6.8342,13.2321,17.5891,9.5926,13.6663,6.085,18.889,10.9472,
2002-01-09,,27.5263,9.5071,,,,6.498,,6.842,13.3024,17.4929,9.5181,13.7159,6.031,18.7871,10.7962,
2002-01-10,,27.8454,9.4552,,,,6.3852,,6.7899,13.2522,17.3134,9.4399,13.7379,6.0785,18.8415,10.8717,
2002-01-11,,28.0848,9.4013,,,,6.308,,6.6596,13.1769,17.0312,9.3505,13.7709,6.0201,18.7192,10.6679,
2002-01-14,,27.0859,9.1723,,,,6.1002,,6.5788,13.0765,16.8388,9.2052,13.8809,6.0764,18.5833,10.5886,
2002-01-15,,27.0635,9.1992,,,,6.1299,,6.6857,13.3626,16.8581,9.2648,13.8974,6.0785,18.8143,10.6566,
2002-01-16,,26.5242,8.8143,,,,5.9844,,6.5475,13.1969,16.2874,9.0375,13.7654,6.0526,18.3523,10.4754,
2002-01-17,,26.4029,9.1588,,,,6.0111,,6.5449,13.3224,16.3515,9.2611,13.8919,5.992,18.4678,10.5999,
2002-01-18,,25.4997,8.8624,,,,5.9577,,6.4902,13.2722,16.4669,8.9519,13.8369,5.9812,18.3251,10.5697,
2002-01-22,,25.755,8.6238,,,,6.0022,,6.4433,13.2271,16.5631,8.6315,13.9909,5.8514,18.2775,10.6377,
2002-01-23,,26.5689,8.9606,,,,6.1002,,6.6257,13.2873,16.4798,8.7619,14.0405,5.9379,18.2096,10.868,
2002-01-24,,26.3806,9.3012,,,,6.2249,,6.7169,13.3024,16.6272,8.8923,13.8369,5.925,18.3591,10.8717,
2002-01-25,,25.9306,9.1222,,,,6.4089,,6.7899,13.3877,16.8581,8.8587,13.8094,5.8882,18.3795,10.7585,
2002-01-28,,25.2125,9.1627,,,,6.403,,6.6857,13.2522,16.8453,8.9221,13.8094,5.8882,18.4134,10.9435,
2002-01-29,,24.7657,8.9105,,,,6.3199,,6.5032,12.6749,16.204,8.6054,13.6388,5.8125,18.0669,10.7132,
2002-01-30,,24.7657,8.8047,,,,6.3703,,6.5553,12.8355,16.3836,8.7172,13.8039,5.806,17.9922,10.985,
2002-01-31,,24.9891,8.8432,,,,6.5069,,6.7117,13.0514,16.6401,8.8438,13.8809,5.8449,18.1756,11.1511,
2002-02-01,,25.1965,8.8509,,,,6.4772,,6.7482,12.8907,16.5118,8.6799,13.8919,5.8579,18.1416,11.0378,
2002-02-04,,23.9199,8.439,,,,6.4178,,6.5684,12.4239,15.7808,8.434,13.7434,5.7973,17.7951,10.8529,
2002-02-05,,24.0955,8.1696,,,,6.3347,,6.5241,12.4239,15.5628,8.3037,13.9029,5.7195,17.8902,10.8415,
2002-02-06,,23.3774,7.9579,,,,6.3525,,6.5684,12.2482,15.6782,8.2552,13.8369,5.6048,17.7951,10.7547,
2002-02-07,,23.0583,7.929,,,,6.3377,,6.4928,12.3637,15.8642,8.1323,13.6884,5.6848,18.1416,10.6264,
2002-02-08,,24.1114,8.2177,,,,6.4653,,6.5658,12.6899,15.9603,8.2888,13.7214,5.7151,18.5154,10.7207,
2002-02-11,,24.5423,8.2851,,,,6.6405,,6.6518,12.8004,16.3066,8.475,13.9414,5.7541,18.6852,11.0416,
2002-02-12,,25.5476,8.2755,,,,6.5959,,6.6205,12.6548,16.1655,8.3372,13.9359,5.7541,18.5154,10.9472,
2002-02-13,,25.3912,8.2947,,,,6.6672,,6.6596,12.9108,16.3387,8.4713,14.024,5.7887,18.8211,11.1095,
2002-02-14,,24.8295,8.3524,,,,6.6523,,6.7143,12.8857,16.3964,8.3819,14.024,5.8017,18.8755,11.1511,
2002-02-15,,24.5423,8.0368,,,,6.679,,6.7195,12.6849,16.281,8.1397,14.0295,5.7908,18.5833,11.0227,
2002-02-19,,23.8402,7.6096,,,,6.5514,,6.6596,12.3386,16.2361,7.8529,13.8534,5.6913,18.2775,10.8944,
2002-02-20,,24.4306,7.6596,,,,6.6464,,6.6387,12.5695,16.4733,7.9498,14.134,5.7627,18.7192,11.1095,
2002-02-21,,23.904,7.3459,,,,6.7087,,6.7169,12.4239,16.4092,7.581,13.9579,5.6481,18.5833,11.0039,
2002-02-22,,24.1114,7.2843,,,,6.7681,,6.902,12.3486,16.5695,7.6294,14.189,5.7259,18.7532,11.019,
2002-02-25,,24.0285,7.5922,,,,6.8037,,7.001,12.6649,17.0056,7.8864,14.211,5.7908,19.0793,11.2039,
2002-02-26,,24.4274,7.7231,,,,6.8156,,6.9646,12.6548,17.0697,7.838,14.2055,5.7844,19.025,11.3247,
2002-02-27,,24.121,7.6115,,,,6.8542,,6.9593,12.7853,17.2749,7.7821,14.222,5.8233,18.957,11.3058,
2002-02-28,,23.7604,7.4518,,,,6.8512,,6.9411,12.8255,17.0569,7.6927,14.1725,5.8341,19.0114,11.2115,
2002-03-01,,23.8721,7.8136,,,,6.9521,,7.0401,13.0012,17.4544,8.0801,14.4421,5.9596,19.3715,11.3172,
2002-03-04,,24.5742,8.0791,,,,7.1421,,7.1939,13.4429,18.0508,8.3744,14.4476,6.031,19.5685,11.487,
2002-03-05,,24.287,8.1196,,,,6.9373,,7.1965,13.453,17.8263,8.4005,14.1945,6.0353,19.5413,11.1511,
2002-03-06,,25.5635,8.1542,,,,7.0649,,7.3347,13.6788,18.365,8.4825,14.3101,6.1543,19.8131,11.3058,
2002-03-07,,25.1806,8.1022,,,,7.0175,,7.3894,13.5584,18.147,8.4527,14.3045,6.1175,19.6636,11.3927,
2002-03-08,,25.1774,8.3775,,,,6.9878,,7.3555,13.6186,18.2688,8.6762,14.255,6.1002,19.8675,11.4568,
2002-03-11,,25.2923,8.5968,,,,6.9789,,7.4337,13.6989,18.3073,8.7023,14.255,6.1196,19.7724,11.404,
2002-03-12,,25.0848,8.3986,,,,6.9907,,7.4989,13.7039,18.2688,8.516,14.2495,6.0569,19.7044,11.4266,
2002-03-13,,25.3242,8.1927,,,,6.9017,,7.4494,13.5784,18.0187,8.2925,14.3596,6.0569,19.6365,11.4002,
2002-03-14,,25.4678,8.0599,,,,6.9967,,7.4468,13.6136,18.038,8.1956,14.3211,6.0353,19.7724,11.4002,
2002-03-15,,25.755,7.9348,,,,7.0619,,7.5006,13.9007,18.0521,8.2552,14.5831,6.0863,20.1347,11.5469,
2002-03-18,,26.1221,8.0503,,,,7.0887,,7.5582,13.8705,17.9814,8.2813,14.539,6.1147,20.3114,11.5506,
2002-03-19,,26.1699,8.1792,,,,7.1542,,7.6497,13.8654,18.1743,8.3148,14.5942,6.143,20.291,11.5998,
2002-03-20,,25.5316,7.8559,,,,7.1215,,7.5686,13.6488,17.9749,8.0615,14.3073,6.1059,20.2978,11.5544,
2002-03-21,,26.3295,8.0638,,,,7.0053,,7.6105,13.6539,17.6148,8.2217,14.4176,6.1714,20.1687,11.4108,
2002-03-22,,26.0135,7.9136,,,,6.9487,,7.4326,13.6488,17.5119,8.1025,14.4342,6.0994,20.0599,11.3579,
2002-03-25,,25.1008,7.6885,,,,6.8594,,7.3646,13.4323,17.2353,7.9199,14.2907,6.1081,19.7608,11.15,
2002-03-26,,24.9412,7.6558,,,,6.9874,,7.4248,13.5985,17.3447,7.9796,14.4011,6.0754,19.6452,11.3012,
2002-03-27,,24.8646,7.7655,,,,7.1334,,7.5974,13.7747,17.4604,7.9758,14.3569,6.0907,19.9375,11.3768,
2002-03-28,,24.6061,7.9367,,,,7.0619,,7.5556,13.674,17.5183,8.0727,14.4011,6.1452,20.1143,11.3541,
2002-04-01,,24.8614,7.9579,,,,7.0232,,7.6079,13.6488,17.5119,8.1621,14.3735,6.0819,19.9307,11.1424,
2002-04-02,,24.2551,7.4383,,,,6.9934,,7.702,13.6992,17.3447,7.9237,14.2741,6.1168,19.8152,10.9421,
2002-04-03,,23.9199,7.2362,,,,6.8951,,7.5346,13.4977,17.1067,7.8007,14.2852,6.1168,19.5569,10.859,
2002-04-04,,23.4253,7.0168,,,,6.8087,,7.3986,13.6186,17.2418,7.8343,14.1197,6.1256,19.8356,11.0064,
2002-04-05,,22.8349,6.9956,,,,6.9011,,7.3149,13.6841,17.319,7.7113,14.0038,6.0929,20.0735,11.0744,
2002-04-08,,22.8668,7.1361,,,,6.9308,,7.4274,13.7244,17.454,7.6741,14.0479,6.0492,20.1551,11.2407,
2002-04-09,,22.3402,6.9071,,,,6.9249,,7.3202,13.81,17.4411,7.4804,14.0369,5.9206,20.1823,11.3201,
2002-04-10,,23.2178,6.9244,,,,7.0738,,7.4039,13.8604,17.8463,7.5027,14.2686,6.0449,20.3658,11.4524,
2002-04-11,,22.6753,6.5992,,,,6.9934,,7.328,13.5179,17.2739,7.2531,14.0755,5.8639,20.0259,11.2785,
2002-04-12,,22.988,6.8936,,,,6.9577,,7.0874,13.6891,17.2482,7.3761,14.1528,5.9031,20.0939,11.5091,
2002-04-15,,23.138,6.9475,,,,6.9398,,7.226,13.5129,17.0681,7.3947,14.1417,5.8115,20.0803,11.3352,
2002-04-16,,23.3774,7.2073,,,,7.0619,,7.362,13.7899,17.3704,7.73,14.2907,5.9533,20.2162,11.5015,
2002-04-17,,23.1061,6.9052,,,,7.0947,,7.4536,13.8251,17.2482,7.7598,14.081,5.9838,20.2638,11.3843,
2002-04-18,,23.6965,6.9167,,,,7.0172,,7.4902,13.8251,17.1196,7.6778,14.2245,5.9686,20.4746,11.3088,
2002-04-19,,23.3423,6.9706,,,,7.0291,,7.5242,13.7999,17.0231,7.6555,14.2521,5.9162,20.6377,11.3579,
2002-04-22,,22.7072,6.7743,,,,6.8534,,7.4509,13.6136,16.753,7.4655,14.1693,5.8268,20.5425,11.2483,
2002-04-23,,22.3402,6.5434,,,,6.77,,7.4326,13.5481,16.7209,7.3127,14.0534,5.8552,20.393,11.2672,
2002-04-24,,22.2285,6.4876,,,,6.7283,,7.2993,13.4625,16.5794,7.201,13.9927,5.8704,20.5289,11.1689,
2002-04-25,,21.4466,6.4549,,,,6.7134,,7.3516,13.3366,16.38,7.2494,14.0369,5.8312,20.5901,11.1991,
2002-04-26,,20.6966,6.1777,,,,6.7343,,7.2705,13.2862,16.2128,7.0035,13.9486,5.7374,20.257,11.1311,
2002-04-29,,20.17,6.1123,,,,6.6211,,7.2234,13.1704,15.8591,6.9588,13.8052,5.6524,19.7948,11.0102,
2002-04-30,,20.7125,6.3375,,,,6.7283,,7.2836,13.3265,16.3093,7.0967,13.8658,5.7723,19.9919,11.0366,
2002-05-01,,20.537,6.2066,,,,6.7372,,7.328,13.4172,16.3607,7.0371,14.0645,5.8268,20.3522,11.0971,
2002-05-02,,19.953,5.9314,,,,6.8832,,7.3829,13.5481,16.4186,6.8582,14.0645,5.7897,20.2842,11.1991,
2002-05-03,,19.7072,5.8563,,,,6.9279,,7.4091,13.4826,16.425,6.6943,13.9321,5.757,20.1551,11.048,
2002-05-06,,18.5743,5.6138,,,,6.8862,,7.1554,13.1704,15.962,6.5043,13.8327,5.7265,19.7744,10.8476,
2002-05-07,,18.3189,5.5638,,,,6.9398,,7.1214,13.1099,15.9749,6.5043,13.6396,5.6698,19.8152,11.0064,
2002-05-08,,19.736,6.2412,,,,7.0142,,7.2705,13.4977,16.6373,7.1786,13.8879,5.7505,20.257,11.1689,
2002-05-09,,18.9892,5.9872,,,,7.0202,,7.2051,13.3366,16.3543,6.9439,13.7445,5.7025,20.0259,10.9988,
2002-05-10,,18.3509,5.8967,,,,6.9964,,7.1999,13.1653,16.1099,6.7055,13.7169,5.5717,19.7608,10.8174,
2002-05-13,,18.9732,6.0026,,,,7.047,,7.3385,13.4021,16.2128,6.97,13.8548,5.6393,19.9919,10.9346,
2002-05-14,,20.0519,6.3894,,,,7.1542,,7.3594,13.6086,16.573,7.3053,13.91,5.7243,20.3522,11.3239,
2002-05-15,,20.1381,6.3259,,,,7.1721,,7.2365,13.5431,16.6373,7.2829,13.7058,5.6938,20.5289,11.2558,
2002-05-16,,19.4519,6.3625,,,,7.1483,,7.3202,13.7043,16.7402,7.391,13.7224,5.7156,20.5833,11.339,
2002-05-17,,19.787,6.4375,,,,7.181,,7.26,13.7647,16.8881,7.4282,13.8824,5.6611,20.5765,11.4335,
2002-05-20,,19.2604,6.2643,,,,7.1453,,7.2103,13.528,16.753,7.2345,13.8162,5.6916,20.393,11.3957,
2002-05-21,,18.7211,5.9853,,,,7.1334,,7.2156,13.4021,16.4958,7.0557,13.7003,5.733,20.2162,11.1122,
2002-05-22,,18.8296,5.9333,,,,7.1572,,7.3359,13.4272,16.5665,7.1414,13.8217,5.8355,20.0939,11.0631,
2002-05-23,,20.3455,6.0815,,,,7.2734,,7.3986,13.5733,16.8752,7.1972,13.8658,5.9402,20.2774,11.1689,
2002-05-24,,19.2285,5.993,,,,7.1751,,7.3176,13.4826,16.6887,7.0408,13.7058,5.8791,20.1959,11.082,
2002-05-28,,19.5891,5.9237,,,,7.1334,,7.26,13.3416,16.5022,6.9775,13.6562,5.9206,20.1755,10.9081,
2002-05-29,,18.9253,5.7639,,,,7.0857,,7.192,13.3366,16.3157,6.8471,13.7003,5.8224,20.1619,10.8854,
2002-05-30,,19.053,5.9275,,,,7.0232,,7.0534,13.2812,16.245,6.8806,13.6396,5.7679,20.1211,10.7909,
2002-05-31,,18.4945,5.8024,,,,7.0619,,7.1554,13.2862,16.38,6.8024,13.7114,5.7243,20.2706,10.9799,
2002-06-03,,17.4732,5.5523,,,,6.9517,,6.9305,13.0243,15.7626,6.6012,13.3968,5.5935,19.9239,10.6889,
2002-06-04,,17.2817,5.7081,,,,6.916,,6.9305,12.9387,15.634,6.6943,13.3803,5.6131,19.8764,10.6284,
2002-06-05,,17.4732,5.789,,,,6.9696,,6.9043,13.0646,15.8977,6.7763,13.5348,5.5913,20.0463,10.8476,
2002-06-06,,16.4392,5.6292,,,,6.8623,,6.8311,12.7826,15.5182,6.6124,13.2313,5.4277,19.7744,10.6775,
2002-06-07,,16.4041,5.635,,,,6.8653,,6.9017,12.8229,15.5182,6.4671,13.2313,5.491,19.9171,10.6889,
2002-06-10,,16.5796,5.6966,,,,6.8802,,6.7736,12.8934,15.6404,6.4075,13.3803,5.5106,19.9579,10.8665,
2002-06-11,,15.402,5.5234,,,,6.8028,,6.6716,12.6667,15.4539,6.2659,13.0217,5.419,19.8084,10.8098,
2002-06-12,,15.3828,5.5523,,,,6.8594,,6.7657,12.7372,15.4475,6.3926,13.0106,5.5302,19.4005,10.9005,
2002-06-13,,15.2552,5.4656,,,,6.7372,,6.7579,12.4401,15.4089,6.2845,12.972,5.5237,19.047,10.6511,
2002-06-14,,16.1137,5.456,,,,6.7402,,6.75,12.5559,15.3317,6.2734,13.0272,5.4539,18.9043,10.5831,
2002-06-17,,17.0424,5.6677,,,,6.8504,,6.9253,13.12,15.7626,6.4857,13.2755,5.576,19.4345,10.8628,
2002-06-18,,17.0232,5.6754,,,,6.8802,,6.8913,13.1452,15.9105,6.4149,13.2424,5.6175,19.5229,10.8287,
2002-06-19,,16.6849,5.4368,,,,6.8653,,6.8233,13.0193,15.7883,6.1616,13.1927,5.4626,19.4549,10.7834,
2002-06-20,,15.8775,5.3117,,,,6.8713,,6.8102,12.7574,15.6662,6.0201,13.0768,5.3972,18.9383,10.6246,
2002-06-21,,15.6541,5.1096,,,,6.786,,6.767,12.6168,15.2723,5.8487,12.7237,5.4164,18.5419,10.4584,
2002-06-24,,15.9892,5.1962,,,,6.792,,6.8276,12.6522,15.485,5.9493,12.5964,5.3261,18.6847,10.572,
2002-06-25,,15.5105,5.0288,,,,6.8369,,6.7986,12.5308,15.1562,5.7444,12.3363,5.2909,18.3923,10.394,
2002-06-26,,15.5743,5.0615,,,,6.777,,6.8012,12.293,15.1498,5.7481,12.3142,5.2358,18.6983,10.2994,
2002-06-27,,16.0817,5.2732,,,,6.8309,,6.8355,12.556,15.3883,5.9008,12.4083,5.2314,19.1742,10.36,
2002-06-28,,16.2764,5.2828,,,,6.9416,,6.8933,12.7179,15.3754,5.8934,12.3142,5.3393,18.8206,10.4016,
2002-07-01,,14.8052,5.0038,,,,6.8997,,6.8276,12.4549,15.0337,5.6438,12.4359,5.2292,18.0319,10.0873,
2002-07-02,,14.1701,4.8402,,,,6.762,,6.6934,12.2829,14.8017,5.4762,12.3529,5.1191,17.624,9.9472,
2002-07-03,,13.9786,5.0519,,,,6.6962,,6.7355,12.1463,14.821,5.6773,12.2699,5.0883,17.6512,10.076,
2002-07-05,,14.6009,5.3309,,,,6.8668,,6.8933,12.6117,15.4334,5.9828,12.4304,5.1477,18.2427,10.4735,
2002-07-08,,14.2658,5.0384,,,,6.8847,,6.8091,12.5459,15.1756,5.804,12.4083,5.0817,18.0183,10.3297,
2002-07-09,,13.7233,4.9364,,,,6.8129,,6.7249,12.2171,14.7952,5.7183,12.2035,4.9474,17.1956,10.0949,
2002-07-10,,12.8999,4.7728,,,,6.6124,,6.4382,11.8276,14.4342,5.5656,11.9544,4.6678,16.4001,9.7655,
2002-07-11,,13.4839,4.8248,,,,6.5136,,6.3145,11.9895,14.4535,5.7705,11.7552,4.8307,16.7128,9.7579,
2002-07-12,,13.6594,4.767,,,,6.4477,,6.2014,11.8124,14.4084,5.7444,11.5061,4.6501,16.9304,9.6329,
2002-07-15,,13.8445,4.744,,,,6.301,,6.0646,11.8124,14.2988,5.8561,11.3401,4.7228,16.6245,9.4853,
2002-07-16,,14.1541,4.8787,,,,6.1873,,5.9725,11.5746,14.0023,5.7891,11.163,4.5841,16.5089,9.2278,
2002-07-17,,15.2871,4.8883,,,,6.2322,,6.0382,11.5038,14.1699,5.8301,11.2128,4.4982,16.8692,9.1786,
2002-07-18,,14.5371,4.7112,,,,6.1394,,5.9988,11.1042,13.7573,5.7071,10.9582,4.3925,16.0737,9.0271,
2002-07-19,,14.2084,4.5226,,,,5.867,,5.6304,10.8664,13.3318,5.5283,10.4491,4.1459,15.4142,8.5879,
2002-07-22,,14.2498,4.4264,,,,5.5946,,5.2858,10.4971,12.9063,5.2377,10.5376,4.0447,15.285,8.4478,
2002-07-23,,13.7328,4.2628,,,,5.5587,,5.2095,9.9002,12.6162,4.977,10.5874,3.7298,14.9994,8.3114,
2002-07-24,,14.5211,4.5092,,,,5.891,,5.5541,10.4971,13.2931,5.234,11.1298,4.0623,15.9717,8.7999,
2002-07-25,,15.1115,4.1858,,,,6.0526,,5.5305,10.4212,13.306,4.9211,11.2682,4.1834,16.5157,8.656,
2002-07-26,,14.9998,4.3571,,,,6.0795,,5.6041,10.7399,13.5188,4.9882,11.318,4.1283,16.8828,8.7582,
2002-07-29,,15.686,4.5996,,,,6.3819,,5.9277,11.4583,14.3633,5.2825,11.6445,4.1944,17.6376,9.2391,
2002-07-30,,16.3243,4.6766,,,,6.1424,,5.8357,11.4836,14.5309,5.3644,11.5283,4.5357,17.7668,9.2051,
2002-07-31,,16.4679,4.5226,,,,6.1544,,5.9383,11.6606,14.5051,5.3346,11.7884,4.5533,18.2767,9.1596,
2002-08-01,,15.8137,4.3687,,,,6.1155,,5.5883,11.3723,14.1828,5.0999,11.6777,4.4872,17.7668,8.8794,
2002-08-02,,15.6541,4.2128,,,,5.858,,5.5252,11.0839,13.667,4.9919,11.6556,4.3991,17.624,8.4856,
2002-08-05,,14.8754,4.0684,,,,5.6575,,5.32,10.6489,13.2158,4.7758,11.4951,4.3221,16.8692,8.2887,
2002-08-06,,15.9254,4.2821,,,,5.8969,,5.512,10.9979,13.667,4.977,11.5061,4.5004,17.284,8.5348,
2002-08-07,,15.9413,4.2609,,,,6.0436,,5.591,11.1396,14.0087,5.0664,11.7718,4.5335,17.8619,8.656,
2002-08-08,,16.7232,4.4457,,,,6.1663,,5.8278,11.7213,14.4149,5.2526,12.043,4.6171,18.5283,8.7696,
2002-08-09,,16.9785,4.461,,,,6.2382,,5.933,11.8225,14.5244,5.234,12.0983,4.6281,18.5011,8.8037,
2002-08-12,,17.1445,4.438,,,,6.2083,,5.9199,11.691,14.3568,5.1856,12.0596,4.7074,18.5283,8.6787,
2002-08-13,,16.2637,4.3206,,,,6.1065,,5.8304,11.4127,14.0216,5.0664,11.9434,4.5775,18.0863,8.5803,
2002-08-14,,17.1221,4.4726,,,,6.1843,,6.0593,11.868,14.3246,5.383,12.3363,4.7162,18.5419,9.0498,
2002-08-15,,17.1221,4.59,,,,6.1813,,6.2303,12.0148,14.4406,5.4575,12.2256,4.725,18.6711,9.4209,
2002-08-16,,16.9179,4.6612,,,,6.0706,,6.1303,11.9288,14.4277,5.5879,12.1703,4.6501,18.5215,9.4095,
2002-08-19,,16.3722,4.8383,,,,6.1963,,6.1803,12.2323,14.7694,5.7928,12.2644,4.7228,18.7799,9.6292,
2002-08-20,,16.6115,4.7921,,,,6.0945,,6.0251,12.0653,14.6985,5.6289,12.209,4.7096,18.5419,9.561,
2002-08-21,,17.0264,4.9056,,,,6.1693,,6.0382,12.0906,14.7436,5.804,12.1924,4.8549,18.8546,9.72,
2002-08-22,,17.3839,5.0846,,,,6.2322,,6.2093,12.2323,14.9564,5.871,12.2533,4.954,19.4462,9.8677,
2002-08-23,,16.787,4.9133,,,,6.1454,,6.1093,11.9743,14.6083,5.6587,12.0596,4.8769,18.943,9.5951,
2002-08-26,,16.7232,4.9075,,,,6.2142,,6.1909,12.1513,14.7888,5.696,12.0873,4.954,19.1538,9.6519,
2002-08-27,,15.9892,4.7132,,,,6.2412,,6.1882,12.04,14.6598,5.506,12.0541,4.9056,18.6099,9.455,
2002-08-28,,15.8296,4.5246,,,,6.0706,,6.0409,11.8427,14.3762,5.3532,11.9268,4.8747,18.4603,9.3452,
2002-08-29,,16.053,4.6343,,,,6.0526,,5.9883,11.8529,14.2666,5.4277,11.7939,4.8065,18.5079,9.4323,
2002-08-30,,15.6381,4.4668,,,,6.1214,,6.0277,11.8782,14.2795,5.2899,11.8825,4.7338,18.4535,9.436,
2002-09-03,,14.7924,4.284,,,,5.9418,,5.7883,11.2964,13.7831,5.0291,11.6224,4.6039,17.6852,9.099,
2002-09-04,,15.319,4.461,,,,5.9658,,5.7751,11.5089,13.9184,5.1856,11.7165,4.5753,18.2291,9.2694,
2002-09-05,,14.6966,4.3129,,,,5.8041,,5.7857,11.3369,13.6735,5.0105,11.7109,4.5621,18.0183,9.099,
2002-09-06,,15.2392,4.5592,,,,5.9209,,5.8804,11.5089,13.8475,5.1781,11.7109,4.5621,18.0183,9.383,
2002-09-09,,15.6637,4.5207,,,,6.0077,,5.8725,11.691,13.9636,5.234,11.9434,4.5533,18.2223,9.508,
2002-09-10,,15.7339,4.5977,,,,6.0406,,5.9988,11.6202,14.1183,5.3234,11.9378,4.4498,18.2903,9.6254,
2002-09-11,,15.7339,4.6862,,,,6.0765,,5.9672,11.5544,14.1183,5.3532,11.9157,4.4542,18.3243,9.6292,
2002-09-12,,15.2424,4.5303,,,,5.9598,,5.8199,11.2306,13.9249,5.1558,11.7607,4.3397,17.9775,9.3906,
2002-09-13,,15.5424,4.5515,,,,5.9239,,5.883,11.3166,13.5897,5.1781,11.8271,4.4035,18.1135,9.4853,
